model_family,model_config_id,schedule_config_id,adaptive_schedule_config_id,lapse_config_id,noise_config_id,parameter_setting,mechanism_score,behavior_score,fast_error_preservation_score,incongruent_repair_score,naturalness_penalty,lapse_penalty,adaptive_schedule_plausibility_score,combined_score,young_20_29_overall_accuracy,young_20_29_congruent_error_rate,young_20_29_incongruent_error_rate,young_20_29_congruent_error_count,young_20_29_congruent_error_rt_minus_correct_rt,young_20_29_incongruent_flanker_choice_proportion,young_20_29_early_flanker_dominance,young_20_29_target_recovery_time,young_20_29_lapse_trigger_proportion,young_20_29_compression_trial_mean,young_20_29_conflict_score_mean,young_20_29_control_strength_mean,older_80_89_overall_accuracy,older_80_89_congruent_error_rate,older_80_89_incongruent_error_rate,older_80_89_congruent_error_count,older_80_89_congruent_error_rt_minus_correct_rt,older_80_89_incongruent_flanker_choice_proportion,older_80_89_early_flanker_dominance,older_80_89_target_recovery_time,older_80_89_lapse_trigger_proportion,older_80_89_compression_trial_mean,older_80_89_conflict_score_mean,older_80_89_control_strength_mean,pass_lenient,pass_main,pass_strict,fail_count_main,first_failed_constraint_main,failure_reason_category,recommended_for_next_search,is_pareto_optimal
WR2_uncertainty_schedule_fine,WR2_fine_7ce51497,c0.72_ls-40_tw1.10_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.1}}",0.075,0.12177074788381484,0.5050341361658643,0.08247203945412451,0.575,0.0,0.075,1.3592769235038036,0.9061418599307903,0.021183053557154278,0.16653322658126501,53.0,-0.04257118142267324,0.16653322658126501,0.41075527088337344,0.09659927942353884,0.0,0.5633820891589165,0.0007069832854297853,0.5220597768537093,0.9701153726952301,0.006377042646472699,0.053392211963067045,16.0,0.013136544663457594,0.053392211963067045,0.41141442526428473,0.09580289040545965,0.0,0.5610018375413264,0.003200205466622419,0.5299939479656298,False,False,False,1,main_older_congruent_fast_error_not_absent,mixed_tradeoff,report_negative_result,True
WR2_uncertainty_schedule_fine,WR2_fine_76f666bc,c0.72_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.12195461473476721,0.5056011528104392,0.08246782090465628,0.575,0.0,0.075,1.3600235884498626,0.9059388198008447,0.017585931254996003,0.17053642914331466,44.0,0.015404611241756627,0.17053642914331466,0.4283827061649319,0.09739591673338671,0.0,0.5406540050932989,0.0006986933430450648,0.5978200530360073,0.9699304902991543,0.010761259465922678,0.04937775993576877,27.0,-0.010117101907947124,0.04937775993576877,0.4300548641777064,0.09730228823765558,0.0,0.5408865624700083,0.0031649739441771962,0.5970448626789899,False,False,False,1,main_young_congruent_fast_error,no_congruent_fast_error,report_negative_result,True
WR2_uncertainty_schedule_fine,WR2_fine_3744359a,c0.72_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.22, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.12594863198998663,0.5015,0.08437440438099174,0.575,0.0,0.075,1.3618230363709782,0.9049392991611515,0.019184652278177457,0.1709367493995196,48.0,-0.004341673767824128,0.17053642914331466,0.42798238590872695,0.09851881505204163,0.0,0.5638428457416473,0.0006986933430450648,0.5205239217039009,0.9697139274925004,0.006377042646472699,0.0541951023685267,16.0,-0.035763458750403876,0.0541951023685267,0.4292921182925197,0.09798675230830992,0.0,0.5616745290890583,0.0031649739441771962,0.5277516433290648,True,True,False,0,,mixed_tradeoff,fine_search_seed,True
