model_family,model_config_id,schedule_config_id,adaptive_schedule_config_id,lapse_config_id,noise_config_id,parameter_setting,mechanism_score,behavior_score,fast_error_preservation_score,incongruent_repair_score,naturalness_penalty,lapse_penalty,adaptive_schedule_plausibility_score,combined_score,young_20_29_overall_accuracy,young_20_29_congruent_error_rate,young_20_29_incongruent_error_rate,young_20_29_congruent_error_count,young_20_29_congruent_error_rt_minus_correct_rt,young_20_29_incongruent_flanker_choice_proportion,young_20_29_early_flanker_dominance,young_20_29_target_recovery_time,young_20_29_lapse_trigger_proportion,young_20_29_compression_trial_mean,young_20_29_conflict_score_mean,young_20_29_control_strength_mean,older_80_89_overall_accuracy,older_80_89_congruent_error_rate,older_80_89_incongruent_error_rate,older_80_89_congruent_error_count,older_80_89_congruent_error_rt_minus_correct_rt,older_80_89_incongruent_flanker_choice_proportion,older_80_89_early_flanker_dominance,older_80_89_target_recovery_time,older_80_89_lapse_trigger_proportion,older_80_89_compression_trial_mean,older_80_89_conflict_score_mean,older_80_89_control_strength_mean,pass_lenient,pass_main,pass_strict,fail_count_main,first_failed_constraint_main,failure_reason_category,recommended_for_next_search
WR2_uncertainty_schedule_fine,WR2_fine_7ce51497,c0.72_ls-40_tw1.10_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.1}}",0.075,0.12177074788381484,0.5050341361658643,0.08247203945412451,0.575,0.0,0.075,1.3592769235038036,0.9061418599307903,0.021183053557154278,0.16653322658126501,53.0,-0.04257118142267324,0.16653322658126501,0.41075527088337344,0.09659927942353884,0.0,0.5633820891589165,0.0007069832854297853,0.5220597768537093,0.9701153726952301,0.006377042646472699,0.053392211963067045,16.0,0.013136544663457594,0.053392211963067045,0.41141442526428473,0.09580289040545965,0.0,0.5610018375413264,0.003200205466622419,0.5299939479656298,False,False,False,1,main_older_congruent_fast_error_not_absent,mixed_tradeoff,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_76f666bc,c0.72_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.12195461473476721,0.5056011528104392,0.08246782090465628,0.575,0.0,0.075,1.3600235884498626,0.9059388198008447,0.017585931254996003,0.17053642914331466,44.0,0.015404611241756627,0.17053642914331466,0.4283827061649319,0.09739591673338671,0.0,0.5406540050932989,0.0006986933430450648,0.5978200530360073,0.9699304902991543,0.010761259465922678,0.04937775993576877,27.0,-0.010117101907947124,0.04937775993576877,0.4300548641777064,0.09730228823765558,0.0,0.5408865624700083,0.0031649739441771962,0.5970448626789899,False,False,False,1,main_young_congruent_fast_error,no_congruent_fast_error,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_3744359a,c0.72_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.22, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.12594863198998663,0.5015,0.08437440438099174,0.575,0.0,0.075,1.3618230363709782,0.9049392991611515,0.019184652278177457,0.1709367493995196,48.0,-0.004341673767824128,0.17053642914331466,0.42798238590872695,0.09851881505204163,0.0,0.5638428457416473,0.0006986933430450648,0.5205239217039009,0.9697139274925004,0.006377042646472699,0.0541951023685267,16.0,-0.035763458750403876,0.0541951023685267,0.4292921182925197,0.09798675230830992,0.0,0.5616745290890583,0.0031649739441771962,0.5277516433290648,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_23a33258,c0.72_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.18, ""temp"": 0.22, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.12309819813820785,0.5062478437316567,0.08291396264341862,0.575,0.0,0.075,1.362260004513283,0.9017380171123309,0.020783373301358914,0.1757405924739792,52.0,0.017991374926627057,0.1757405924739792,0.44662396583933806,0.10458366693354684,0.0,0.5606323666256213,0.0007081260336694317,0.5902505755862505,0.9729341292263147,0.00876843363889996,0.04536330790847049,22.0,-0.0295291633513054,0.04536330790847049,0.44806637227351803,0.10465074267362505,0.0,0.5616790253794179,0.0032050366673656017,0.5863740628841486,False,False,False,1,main_young_congruent_fast_error,no_congruent_fast_error,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_54d09fdb,c0.72_ls-40_tw1.10_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.1}}",0.075,0.12667616834606993,0.5018399805168721,0.08526710971346327,0.575,0.0,0.075,1.3637832585764054,0.898936095319101,0.021183053557154278,0.18094475580464373,53.0,0.0003599220674884718,0.18054443554843874,0.4291433146517214,0.10180744595676541,0.0,0.5582449139257432,0.0007069832854297853,0.5990929941259799,0.9735276569184337,0.006377042646472699,0.04656764351665998,16.0,-0.0483536430710394,0.04656764351665998,0.43116552923859225,0.10190485748695305,0.0,0.5591591508020612,0.003200205466622419,0.5957069298904263,False,False,False,1,main_young_congruent_fast_error,no_congruent_fast_error,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_3e4f5056,c0.72_ls-50_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.22, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -50, ""transition_width"": 1.0}}",0.075,0.12839582385417087,0.5015,0.08556903732540429,0.575,0.0,0.075,1.365464861179575,0.9001357760868967,0.01958433253397282,0.1801441152922338,49.0,-0.005540910440382851,0.17974379503602883,0.442420603149186,0.10247598078462769,0.0,0.5602835102459086,0.0006992732070412178,0.5915426371376628,0.9735218968437831,0.004782781984854523,0.04817342432757928,12.0,-0.010989629526893196,0.04817342432757928,0.44398501271243146,0.10260136491368929,0.0,0.560763407240388,0.0031674480056125276,0.5897652407191706,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_623ef747,c0.72_ls-50_tw1.00_ep40,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 40, ""late_shift_ms"": -50, ""transition_width"": 1.0}}",0.075,0.1303969053440972,0.5040968084562978,0.08622208887141829,0.575,0.0,0.075,1.3707158026718134,0.9029341778778739,0.014788169464428458,0.17934347477982385,37.0,0.008974798600027145,0.17934347477982385,0.4440752602081665,0.10383106485188151,0.0,0.5584099284358782,0.0007000617467986525,0.5984818287372853,0.9709225831566777,0.00757273814268633,0.05058209554395825,19.0,-0.0005875647748355695,0.05058209554395825,0.4453633079084705,0.10387193898032919,0.0,0.558888987577464,0.003170867895472107,0.5967075347129807,False,False,False,1,main_young_congruent_fast_error,no_congruent_fast_error,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_a6b0857f,c0.72_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.22, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.13183465836251207,0.5015,0.08786750395900823,0.575,0.0,0.075,1.37120216232152,0.8951324128847442,0.02038369304556355,0.18935148118494796,51.0,-0.00350220033971238,0.18935148118494796,0.4466773418734989,0.10507606084867895,0.0,0.5604726093075811,0.0006986933430450648,0.5908422695199569,0.973334134410382,0.008369868473495417,0.044961862705740666,21.0,-0.03925126915575994,0.044961862705740666,0.4479994647397297,0.10504215174628664,0.0,0.5606796063855568,0.0031649739441771962,0.5900756137998825,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_0bc9e46c,c0.72_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.18, ""temp"": 0.3, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.13316895683667024,0.5015,0.08777332986421253,0.575,0.0,0.075,1.3724422867008828,0.9001328960850534,0.01598721023181455,0.18374699759807847,40.0,-0.011529891704951334,0.18294635708566853,0.4326394448892447,0.10077261809447559,0.0,0.5641706777689007,0.0007081260336694317,0.5194311475977509,0.9711218657393801,0.007174172977281785,0.05058209554395825,18.0,-0.004614238996851094,0.05058209554395825,0.43397564565770114,0.10008229626655962,0.0,0.561595119031207,0.0032050366673656017,0.5280163433704477,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_bd5c5a06,c0.72_ls-50_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -50, ""transition_width"": 1.0}}",0.075,0.13348052281374198,0.5015,0.08858142314734968,0.575,0.0,0.075,1.3735619459610917,0.9031346580061812,0.015187849720223821,0.17854283426741394,38.0,-0.03400775823698865,0.17854283426741394,0.4267413931144916,0.09866293034427542,0.0,0.5628633393241529,0.0006992732070412178,0.5237889430403927,0.9679074240802161,0.006377042646472699,0.05780810919309514,16.0,-0.014768178629656403,0.057406663990365314,0.42761942994781216,0.09782617422721798,0.0,0.5601743977073437,0.0031674480056125276,0.5327520812413623,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_5547a496,c0.72_ls-50_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.18, ""temp"": 0.3, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -50, ""transition_width"": 1.0}}",0.075,0.13036082646196823,0.5068544173647349,0.08741672181583082,0.575,0.0,0.075,1.3746319656425339,0.8953328930130515,0.020783373301358914,0.18855084067253802,52.0,-0.011100556131809047,0.18855084067253802,0.4441553242594075,0.10341473178542834,0.0,0.5585471643025083,0.0007087188771200403,0.5979735478533079,0.9739334221771514,0.00757273814268633,0.04456041750301084,19.0,0.020417669458939636,0.04456041750301084,0.44571122708416966,0.10355078281814532,0.0,0.5595264075131356,0.00320753587271555,0.5943467196794324,False,False,False,1,main_older_congruent_fast_error_not_absent,mixed_tradeoff,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_a88930e7,c0.72_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.12, ""temp"": 0.3, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.1319925165869072,0.5051002519824175,0.08772708652670833,0.575,0.0,0.075,1.3748198550960329,0.9019346572381807,0.016386890487609912,0.17974379503602883,41.0,-0.01547982535207848,0.17974379503602883,0.4321857485988791,0.10204563650920738,0.0,0.562327563098621,0.0006873537014281395,0.5255748632346978,0.9679203842481798,0.00996412913511359,0.0541951023685267,25.0,0.013401007929669806,0.0541951023685267,0.43349391141442534,0.10124247290244881,0.0,0.559696917505011,0.0031163856961047287,0.5343436815678652,False,False,False,1,main_older_congruent_fast_error_not_absent,mixed_tradeoff,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_2f953537,c0.72_ls-40_tw1.00_ep40,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.22, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 40, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.13007646988815516,0.508444907277176,0.08637009969276102,0.575,0.0,0.075,1.374891476858092,0.9003343362139752,0.017585931254996003,0.18174539631705364,44.0,-0.017965491443081016,0.18174539631705364,0.4466639978649587,0.10496397117694158,0.0,0.5603134280825343,0.0006994847047528951,0.5914318307220015,0.9717269135808,0.007971303308090873,0.048574869530309116,20.0,0.026779629108703684,0.048574869530309116,0.44798608323297207,0.10496186270574068,0.0,0.5606873711448919,0.003168410681369027,0.5900468556088524,False,False,False,1,main_older_congruent_fast_error_not_absent,mixed_tradeoff,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_da09b082,c0.72_ls-50_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.22, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -50, ""transition_width"": 1.0}}",0.075,0.13409387333370318,0.5015,0.08978196206101774,0.575,0.0,0.075,1.375375835394721,0.8977360945511005,0.02238209432454037,0.18214571657325862,56.0,-0.01248147534662325,0.18214571657325862,0.4437416599946624,0.10506204963971175,0.0,0.5795958878491031,0.0006992732070412178,0.5200153156371703,0.9671117337680697,0.008369868473495417,0.057406663990365314,21.0,-0.08946740254360508,0.05700521878763549,0.4447343770908605,0.1045965475712565,0.0,0.5774864291108153,0.0031674480056125276,0.5278281255020084,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_d3c40cc9,c0.72_ls-50_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.12, ""temp"": 0.3, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -50, ""transition_width"": 1.0}}",0.075,0.13471414703635073,0.5015,0.08942619772252969,0.575,0.0,0.075,1.3756403447588803,0.896933214037257,0.01958433253397282,0.18654923939151322,49.0,-0.006777565109363448,0.18614891913530823,0.44418201227648785,0.10471977582065654,0.0,0.5591084808421278,0.0006878407919082008,0.5958945974800443,0.9699204101685157,0.007971303308090873,0.05218787635487756,20.0,-0.06344871093538118,0.05178643115214773,0.44559079352335074,0.10466278602970695,0.0,0.5594143654048204,0.0031184639705996164,0.594761691776351,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_e51a945f,c0.72_ls-30_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.22, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -30, ""transition_width"": 1.0}}",0.075,0.1351740291102553,0.5015,0.08952346542026877,0.575,0.0,0.075,1.376197494530524,0.8961316135242327,0.01838529176658673,0.18935148118494796,46.0,-0.009762868184937656,0.18935148118494796,0.4504803843074459,0.10745996797437951,0.0,0.5604406310211428,0.0006982096040678565,0.5909607087086144,0.9717240335434747,0.007174172977281785,0.04937775993576877,18.0,-0.0939084882718978,0.04937775993576877,0.45146527498996386,0.10758530710558009,0.0,0.5606754724908174,0.0031629127845183014,0.5900909240568328,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_8bc14a3f,c0.72_ls-50_tw1.00_ep40,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.22, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 40, ""late_shift_ms"": -50, ""transition_width"": 1.0}}",0.075,0.13474159575006375,0.5015,0.08997804425796758,0.575,0.0,0.075,1.3762196400080313,0.8991314554441314,0.015187849720223821,0.18654923939151322,38.0,-0.012889806101619383,0.18654923939151322,0.4436882839605018,0.10482786228983187,0.0,0.5794620952232785,0.0007000617467986525,0.520510843201822,0.9677239817028028,0.011159824631327222,0.053392211963067045,28.0,-0.08841148107641617,0.053392211963067045,0.4447343770908605,0.10443396226415094,0.0,0.5773936777284914,0.003170867895472107,0.528171648938093,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_861131dc,c0.72_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.13578800117522014,0.5023976785029237,0.08863202565263772,0.575,0.0,0.075,1.3768177053307813,0.9033348181342836,0.015187849720223821,0.17814251401120898,38.0,0.0025907140116951943,0.17814251401120898,0.43198558847077656,0.10120696557245797,0.0,0.5626841132613576,0.0006986933430450648,0.5243863636872627,0.9679059840615534,0.005978477481068154,0.05820955439582497,15.0,-0.0273377428619469,0.05820955439582497,0.4332931888130604,0.10049979927739863,0.0,0.560199225739176,0.0031649739441771962,0.5326693213068632,False,False,False,1,main_young_congruent_fast_error,no_congruent_fast_error,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_5215e466,c0.72_ls-40_tw1.00_ep20,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.22, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 20, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.13511949343128038,0.5025985376805999,0.08912567629374474,0.575,0.0,0.075,1.3768437074056252,0.895534653142178,0.022781774580335732,0.18614891913530823,57.0,0.0033941507224002354,0.18534827862289832,0.4466773418734989,0.10515012009607684,0.0,0.5604030609958582,0.0006979762467317352,0.591099857374182,0.9723132411796056,0.0035870864886408927,0.05178643115214773,9.0,-0.07297008848190312,0.05178643115214773,0.4479994647397297,0.10513247691690084,0.0,0.5607030297956754,0.0031618648509558755,0.5899888611089114,False,False,False,1,main_young_congruent_fast_error,no_congruent_fast_error,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_3f4df93b,c0.72_ls-40_tw1.00_ep40,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.18, ""temp"": 0.3, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 40, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.13622522958777564,0.5015,0.09027617517538719,0.575,0.0,0.075,1.3780014047631628,0.8939333721173581,0.022781774580335732,0.18935148118494796,57.0,-0.01887434540273769,0.18935148118494796,0.4481318388043768,0.1058787029623699,0.0,0.5586595148448935,0.0007086525721406445,0.5975574339464993,0.9703218553712456,0.007971303308090873,0.051384985949417906,20.0,-0.0067294531297903415,0.051384985949417906,0.449605245550649,0.10589321557607385,0.0,0.5596142822132668,0.003207293643449405,0.5940212594143364,True,True,False,0,,mixed_tradeoff,fine_search_seed
WR2_uncertainty_schedule_fine,WR2_fine_ae1a4c92,c0.72_ls-50_tw1.00_ep20,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.72, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.72, ""early_phase_shortening_ms"": 20, ""late_shift_ms"": -50, ""transition_width"": 1.0}}",0.075,0.13443792920613074,0.5063509632923999,0.08952810582468385,0.575,0.0,0.075,1.3803169983232149,0.8977338545496669,0.01958433253397282,0.18494795836669337,49.0,0.002419855635704682,0.18494795836669337,0.444035228182546,0.10409927942353882,0.0,0.5583746327222613,0.0006985596889214074,0.5986125541192056,0.9695160849284608,0.007174172977281785,0.05379365716579687,18.0,0.014983997533895566,0.05379365716579687,0.4454569784557741,0.10415696507426736,0.0,0.5588876436759246,0.003164350935763116,0.5967125140129571,False,False,False,2,main_young_congruent_fast_error,no_congruent_fast_error,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_18dca7be,c0.70_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.45, ""compression_low"": 0.7, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.45, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.7, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.13525221789058078,0.506288359851582,0.0895293713895243,0.575,0.0,0.075,1.3810699491316871,0.8993335355734629,0.017585931254996003,0.18374699759807847,44.0,-0.008521079371178186,0.18374699759807847,0.4477848945823325,0.10608486789431545,0.0,0.5504270129328256,0.0007026568606142147,0.5982919005873838,0.9691131997070682,0.006775607811877242,0.05499799277398635,17.0,0.01815343940632841,0.05499799277398635,0.44919041884116157,0.10603974307507025,0.0,0.551071573572252,0.0031818538406061525,0.5957136577343836,False,False,False,1,main_older_congruent_fast_error_not_absent,mixed_tradeoff,report_negative_result
WR2_uncertainty_schedule_fine,WR2_fine_80de2b02,c0.70_ls-40_tw1.00_ep30,WR2_uncertainty_schedule,none,time_gap_selected,"{""adaptive"": {""compression_high"": 0.42, ""compression_low"": 0.7, ""score_window_s"": 0.15, ""temp"": 0.3, ""theta_quantile"": 0.5, ""type"": ""WR2_uncertainty_schedule""}, ""custom_noise"": null, ""lapse"": {""type"": ""none""}, ""noise_mode"": ""time_gap_selected"", ""schedule"": {""compression"": 0.7, ""early_phase_shortening_ms"": 30, ""late_shift_ms"": -40, ""transition_width"": 1.0}}",0.075,0.1333257879554846,0.5089881667709701,0.08877286493988445,0.575,0.0,0.075,1.381086819666339,0.8981316148042335,0.016386890487609912,0.18734987990392313,41.0,0.01557212810511821,0.18734987990392313,0.43161195623165194,0.10051441152922337,0.0,0.5534560125307968,0.0007026568606142147,0.5233713403861762,0.9707276206299633,0.009166998804304504,0.04937775993576877,23.0,0.012380538978762345,0.04937775993576877,0.43290512511708823,0.09984945804897633,0.0,0.5510733151159901,0.0031818538406061525,0.5318809725697943,False,False,False,2,main_young_congruent_fast_error,no_congruent_fast_error,report_negative_result
