age_group,decision_time_scale,t0_mean,t0_sd,score,condition_quantile_mae,condition_mean_mae,overall_quantile_mae,human_condition_gap,model_condition_gap,condition_gap_abs_error,caf_rmse,incongruent_caf_rmse,human_incongruent_error_minus_correct_rt,model_incongruent_error_minus_correct_rt,error_gap_abs_error
50-59,0.19,0.625,0.15,0.24368956022504754,0.047152725461881456,0.010377959722319086,0.04141419098063206,0.06460245427369793,0.04384653482905976,0.02075591944463817,0.01889973544788394,0.033176996019654736,-0.08676449919114704,-0.04128631819892692,0.04547818099222012
50-59,0.19,0.625,0.18,0.32785491442382975,0.07486515923817288,0.010664373142498518,0.06854129643710416,0.06460245427369793,0.043273707988700894,0.021328746284997036,0.018644033898274282,0.03377288529050328,-0.08676449919114704,-0.04298298023765046,0.04378151895349658
50-59,0.19,0.625,0.21,0.4131478546855257,0.10233134048037268,0.010950786562678005,0.09636189048102718,0.06460245427369793,0.04270088114834192,0.02190157312535601,0.018644033898274282,0.035433776919806335,-0.08676449919114704,-0.04467964227637411,0.04208485691477293
50-59,0.19,0.625,0.24,0.4975449602989096,0.12980647191739114,0.011302198663630914,0.12378653348380564,0.06460245427369793,0.0419980569464361,0.022604397327261827,0.0192769292160344,0.035433776919806335,-0.08676449919114704,-0.04629052438849002,0.04047397480265702
60-69,0.19,0.686,0.0,0.5976009258335795,0.14141249487332685,0.010738459650118659,0.12430000324450684,0.07344799848794936,0.051971079187712044,0.021476919300237318,0.07209715667070372,0.09197390934390036,-0.1256311610215025,-0.04156650262778305,0.08406465839371946
60-69,0.19,0.673,0.03,0.4750670317539649,0.12063477880496659,0.010767720309216466,0.1161222354424107,0.07344799848794936,0.05191255786951643,0.021535440618432933,0.02594609797252756,0.026321094202179356,-0.1256311610215025,-0.044210972187806674,0.08142018883369584
60-69,0.19,0.672,0.06,0.3964473190783202,0.0935883133805017,0.010796980968314274,0.09353310743453798,0.07344799848794936,0.051854036551320815,0.021593961936628547,0.025830214865540678,0.02446221576227303,-0.1256311610215025,-0.046855441747830295,0.07877571927367222
60-69,0.19,0.673,0.09,0.3232675170717768,0.06597776457296016,0.010826241627412136,0.06748079236479747,0.07344799848794936,0.05179551523312509,0.021652483254824273,0.026555602045519485,0.03541750979388583,-0.1256311610215025,-0.049499911307853806,0.07613124971364871
60-69,0.19,0.674,0.12,0.2455504262038704,0.03892154599333176,0.01085550228651,0.04039943445457075,0.07344799848794936,0.05173699391492936,0.02171100457302,0.027217641337926375,0.04025916044827559,-0.1256311610215025,-0.05214438086787743,0.07348678015362509
60-69,0.19,0.675,0.15,0.1972771150561607,0.02232792696827518,0.010884762945607751,0.02173085117060138,0.07344799848794936,0.05167847259673386,0.021769525891215502,0.027305677065401594,0.04562455479234836,-0.1256311610215025,-0.05478885042790094,0.07084231059360158
60-69,0.19,0.673,0.18,0.21713309159558555,0.03115840942028189,0.010914023604705614,0.023992832118633112,0.07344799848794936,0.051619951278538134,0.021828047209411228,0.02725435744977303,0.04621688003316534,-0.1256311610215025,-0.05743331998792467,0.06819784103357784
60-69,0.19,0.673,0.21,0.27901673260186505,0.050293130226975444,0.010943284263803421,0.047037067101606024,0.07344799848794936,0.05156142996034252,0.021886568527606842,0.027217641337926375,0.04764871456818114,-0.1256311610215025,-0.06007778954794818,0.06555337147355433
60-69,0.19,0.674,0.24,0.3648224753834775,0.07822411575654817,0.01097254492290134,0.07526906750764754,0.07344799848794936,0.05150290864214668,0.02194508984580268,0.027356900409220317,0.05048564152311029,-0.1256311610215025,-0.0627222591079718,0.06290890191353071
70-79,0.19,0.75,0.0,0.5545288923659797,0.1260374941532402,0.011443561396752122,0.11101665722639313,0.0786145418861075,0.05572741909260326,0.022887122793504244,0.0736350057447406,0.08654312503248589,-0.12891993567140259,-0.04471580844796741,0.08420412722343518
70-79,0.19,0.753,0.03,0.4390736594419488,0.10671978127779866,0.010794887037954892,0.10361966255620718,0.0786145418861075,0.05702476781019772,0.021589774075909784,0.029377843462639365,0.027999273641736527,-0.12891993567140259,-0.042692995112231014,0.08622694055917157
70-79,0.19,0.754,0.06,0.3600584131001686,0.08050222346668147,0.010146212679157607,0.08289380674762652,0.0786145418861075,0.05832211652779229,0.020292425358315214,0.029943306470782437,0.024331722180153493,-0.12891993567140259,-0.04067018177649395,0.08824975389490863
70-79,0.19,0.739,0.09,0.2854245707104624,0.05367976119120514,0.009497538320360488,0.058443242799147144,0.0786145418861075,0.05961946524538653,0.018995076640720976,0.03146767264398232,0.0324461299694528,-0.12891993567140259,-0.038647368440757335,0.09027256723064525
70-79,0.19,0.739,0.12,0.21309666488840567,0.029295938658982057,0.008848863961563258,0.03286753201665247,0.0786145418861075,0.06091681396298099,0.017697727923126516,0.03203466293625152,0.039270526899584456,-0.12891993567140259,-0.03662455510502083,0.09229538056638176
70-79,0.19,0.738,0.15,0.1884830684348076,0.022620228685361742,0.008200189602766028,0.022112561367953254,0.0786145418861075,0.06221416268057545,0.016400379205532056,0.032824266155770776,0.04258297403482626,-0.12891993567140259,-0.0346017417692841,0.09431819390211849
70-79,0.19,0.738,0.18,0.22538274846529113,0.03680206652930068,0.007551515243968798,0.03088961912254995,0.0786145418861075,0.0635115113981699,0.015103030487937597,0.032824266155770776,0.046776693243970484,-0.12891993567140259,-0.03257892843354748,0.0963410072378551
70-79,0.19,0.737,0.21,0.298447710964741,0.06165073732793379,0.007853320068905767,0.05439283750852136,0.0786145418861075,0.06480886011576426,0.013805681770343248,0.03296422394172351,0.04848310401012577,-0.12891993567140259,-0.030556115097810754,0.09836382057359183
70-79,0.19,0.737,0.24,0.3804454063082378,0.08922316233069,0.007864226486427595,0.08148541878641781,0.0786145418861075,0.06610620883335883,0.012508333052748677,0.03333839337306041,0.050670251490966815,-0.12891993567140259,-0.028533301762073915,0.10038663390932867
80-89,0.19,0.903,0.0,0.7868867327205722,0.2087416631596477,0.01433961145738294,0.18935832824743773,0.0865611292410422,0.05788190632627632,0.02867922291476588,0.04010735593379349,0.044846077943899554,-0.21020642647712207,-0.04892973453824179,0.16127669193888028
80-89,0.19,0.909,0.03,0.702299189455438,0.18924006339614155,0.01396358935278702,0.18231289645458035,0.0865611292410422,0.05863395053546816,0.02792717870557404,0.015549919613940146,0.011964755126521074,-0.21020642647712207,-0.04630201071715545,0.16390441575996662
80-89,0.19,0.904,0.06,0.6327863336919894,0.16312923270994503,0.01358756724819099,0.16149042991305337,0.0865611292410422,0.05938599474466022,0.02717513449638198,0.015728954192825422,0.018686030504298522,-0.21020642647712207,-0.043674286896068115,0.16653213958105395
80-89,0.19,0.899,0.09,0.5594141242855598,0.13678147434567073,0.01321154514359496,0.1369872608705847,0.0865611292410422,0.06013803895385228,0.02642309028718992,0.0172336879396141,0.024917112055628975,-0.21020642647712207,-0.041046563074981446,0.16915986340214062
80-89,0.19,0.889,0.12,0.48130504476308755,0.10986292140634488,0.012835523038998986,0.11123091204053738,0.0865611292410422,0.06089008316304423,0.025671046077997972,0.017770762504743586,0.028670498156917017,-0.21020642647712207,-0.03841883925389444,0.17178758722322762
80-89,0.19,0.888,0.15,0.4015907026890861,0.08312312705794983,0.0124595009344029,0.08522528653112871,0.0865611292410422,0.0616421273722364,0.0249190018688058,0.01813835714721707,0.030252200134604133,-0.21020642647712207,-0.03579111543280733,0.17441531104431474
80-89,0.19,0.889,0.18,0.32757152957967683,0.05903586000631477,0.012083478829806926,0.05875112847666406,0.0865611292410422,0.06239417158142835,0.024166957659613852,0.018368451213970124,0.03307043171760835,-0.21020642647712207,-0.03316339161172066,0.1770430348654014
80-89,0.19,0.894,0.21,0.28559308807522743,0.04565128697071154,0.01170745672521084,0.044604065337112475,0.0865611292410422,0.06314621579062052,0.02341491345042168,0.018788294228055953,0.0335064955463689,-0.21020642647712207,-0.030535667790633436,0.17967075868648863
80-89,0.19,0.89,0.24,0.2680201036525528,0.04033090966797225,0.011331434620614811,0.03781876186963714,0.0865611292410422,0.06389825999981258,0.022662869241229622,0.018926172354705024,0.035350943892047904,-0.21020642647712207,-0.027907943969546545,0.18229848250757552
20-29,0.2,0.573,0.0,0.3985214562388659,0.09593750470942587,0.0011083837144470476,0.0814999972493337,0.04374684900583592,0.04428867459023189,0.0005418255843959718,0.06957154590779194,0.10494799780770668,-0.06449539092603063,-0.03109835227275648,0.03339703865327415
20-29,0.2,0.573,0.03,0.2553894838054942,0.07528799179824747,0.0010214608740663489,0.07191409846453765,0.04374684900583592,0.04415490797831334,0.00040805897247742084,0.016462077633154305,0.017531882401343436,-0.06449539092603063,-0.02985374519087336,0.03464164573515727
20-29,0.2,0.576,0.06,0.183324077941282,0.04808652550905583,0.0020654619663142415,0.04886077141342659,0.04374684900583592,0.04402114136639479,0.00027429236055886985,0.018149380154704995,0.020752658099179807,-0.06449539092603063,-0.028609138108990018,0.03588625281704061
20-29,0.2,0.571,0.09,0.12093771523074737,0.023062178231660766,0.0028476151933050087,0.0244845574465746,0.04374684900583592,0.04388737475447635,0.00014052574864042988,0.01924058211177613,0.03393268454178842,-0.06449539092603063,-0.027364531027106676,0.03713085989892395
20-29,0.2,0.572,0.12,0.1077014312232471,0.01895952631274315,0.0017606923529242535,0.01901956744799387,0.04374684900583592,0.04375360814255791,6.759136721989911e-06,0.01924058211177613,0.037351667159179376,-0.06449539092603063,-0.026119923945223222,0.038375466980807404
20-29,0.2,0.573,0.15,0.17463126009174235,0.042546899238668515,0.0006737695125434984,0.039936058047163846,0.04374684900583592,0.04361984153063947,0.00012700747519645006,0.01954993606127651,0.03775981739393415,-0.06449539092603063,-0.02487531686333988,0.03962007406269075
20-29,0.2,0.574,0.18,0.25941260320376036,0.070697432104312,0.00041315332783709025,0.0678025403374635,0.04374684900583592,0.04348607491872092,0.00026077408711500105,0.01993489403031778,0.03824496870195513,-0.06449539092603063,-0.02363070978145665,0.04086468114457398
20-29,0.2,0.574,0.21,0.3456721216045595,0.09854475438766827,0.0005000761682177335,0.0962644383952842,0.04374684900583592,0.04335230830680248,0.000394540699033441,0.02005492458225659,0.03996554180225839,-0.06449539092603063,-0.022386102699573418,0.04210928822645721
20-29,0.2,0.574,0.24,0.43399052111419156,0.12663822890629614,0.0011775989394105513,0.12436486705616127,0.04374684900583592,0.04267351739425729,0.0010733316115786318,0.020760539492026685,0.04034650317826288,-0.06449539092603063,-0.01966663887103426,0.04482875205499637
30-39,0.2,0.611,0.0,0.4914735289479256,0.11012500745863094,0.005644636704722761,0.09650832432724767,0.0573742659002322,0.04608499249078668,0.011289273409445522,0.09018647348688158,0.10360356095995531,-0.10704012899392612,-0.03483428094723706,0.07220584804668906
30-39,0.2,0.611,0.03,0.3511963945323787,0.09029344430245947,0.005769527762237492,0.08765337155501256,0.0573742659002322,0.04583521037575722,0.011539055524474984,0.027040710049848867,0.02158984747906124,-0.10704012899392612,-0.03253522033471856,0.07450490865920756
30-39,0.2,0.614,0.06,0.2907110328023381,0.06391231036024056,0.0058944188197522784,0.06488814714617036,0.0573742659002322,0.045585428260727645,0.011788837639504557,0.025961509971494302,0.04060000628465899,-0.10704012899392612,-0.03023615972219984,0.07680396927172628
30-39,0.2,0.609,0.09,0.22589429928273916,0.037047214511910516,0.006019309877267065,0.03870038627330885,0.0573742659002322,0.04533564614569807,0.01203861975453413,0.026765649627834516,0.05843338991603794,-0.10704012899392612,-0.02793709910968134,0.07910302988424478
30-39,0.2,0.613,0.12,0.18042818022305013,0.02118001558020318,0.006144200934781852,0.020854342753548676,0.0573742659002322,0.0450858640306685,0.012288401869563703,0.027393429869222257,0.061735150855469365,-0.10704012899392612,-0.02563803849716273,0.08140209049676339
30-39,0.2,0.608,0.15,0.20052589574986418,0.027377880007395536,0.0063489444108991155,0.023605784687938242,0.0573742659002322,0.04483608191563904,0.012538183984593165,0.027705595102794633,0.06614934523657671,-0.10704012899392612,-0.02333897788464423,0.08370115110928189
30-39,0.2,0.608,0.18,0.2798918348141871,0.052741046156669906,0.006393983049811369,0.04922000484707264,0.0573742659002322,0.044586299800609464,0.012787966099622738,0.027835229476330853,0.0685442289150545,-0.10704012899392612,-0.02103991727212562,0.0860002117218005
30-39,0.2,0.608,0.21,0.365325120557013,0.08022863265648467,0.006518874107326211,0.07671293295038349,0.0573742659002322,0.04433651768557978,0.013037748214652423,0.02774887385102318,0.07078989685414874,-0.10704012899392612,-0.01874085665960712,0.088299272334319
30-39,0.2,0.609,0.24,0.45203535446548226,0.10812131406708367,0.0067553155233505136,0.10451326340434135,0.0573742659002322,0.043863634853531175,0.013510631046701027,0.028121166405396452,0.07199852330616519,-0.10704012899392612,-0.01628775257573245,0.09075237641819367
40-49,0.2,0.592,0.0,0.42130658586057873,0.08994167070841741,0.010109021291496267,0.07816666550545757,0.06726351403210296,0.04704547144911042,0.020218042582992535,0.0689245964805018,0.07506962567711166,-0.08152539216243793,-0.034173657397541524,0.0473517347648964
40-49,0.2,0.597,0.03,0.3105177300120774,0.07055564126052585,0.010468206199878816,0.07004970810761639,0.06726351403210296,0.046327101632345324,0.02093641239975763,0.021913466179497916,0.01866608282486918,-0.08152539216243793,-0.035160564259495763,0.04636482790294216
40-49,0.2,0.587,0.06,0.2480417577389509,0.044308976575134856,0.010827391108261364,0.0474931670739997,0.06726351403210296,0.04560873181558023,0.021654782216522728,0.021757757237362473,0.03299057598158011,-0.08152539216243793,-0.03614747112144989,0.045377921040988034
40-49,0.2,0.592,0.09,0.18572696487309617,0.0213011954922438,0.011186576016643857,0.021808988690691717,0.06726351403210296,0.04489036199881524,0.022373152033287713,0.02298260211551336,0.042142765994051416,-0.08152539216243793,-0.03713437798340402,0.044391014179033905
40-49,0.2,0.597,0.12,0.1934269248334582,0.02512664748510137,0.01154576092502635,0.01638409585536584,0.06726351403210296,0.04417199218205026,0.0230915218500527,0.023456342425877037,0.046581027220697464,-0.08152539216243793,-0.03812128484535826,0.043404107317079665
40-49,0.2,0.587,0.15,0.25233639290313625,0.04218764254092541,0.011904945833408842,0.03607693339996082,0.06726351403210296,0.04345362236528527,0.023809891666817684,0.02370232056149775,0.05066538536845495,-0.08152539216243793,-0.03910819170731217,0.04241720045512576
40-49,0.2,0.587,0.18,0.33890542343324753,0.06980790984955228,0.01226413074179139,0.06348888217344169,0.06726351403210296,0.042735252548520175,0.02452826148358278,0.02337092210418748,0.05356387021275516,-0.08152539216243793,-0.04009509856926652,0.04143029359317141
40-49,0.2,0.587,0.21,0.4238523034537115,0.09727446216177357,0.012623315650173883,0.0906450396095713,0.06726351403210296,0.04201688273175519,0.025246631300347766,0.02342221168036868,0.05479532412874812,-0.08152539216243793,-0.04108200543122076,0.04044338673121717
40-49,0.2,0.587,0.24,0.5101033584792104,0.12465882806375335,0.013150125131493495,0.11831914280852474,0.06726351403210296,0.040963263769115965,0.02630025026298699,0.023643180835073756,0.0556534480711028,-0.08152539216243793,-0.04150886302902168,0.040016529133416245
50-59,0.2,0.634,0.0,0.3713845426912964,0.08540833501827116,0.0077166644890308,0.07135000260294246,0.06460245427369793,0.04916912529563633,0.0154333289780616,0.04600434762063256,0.06247594004964882,-0.08676449919114704,-0.034529482110851384,0.052235017080295654
50-59,0.2,0.634,0.03,0.2767998571800717,0.06548087102870673,0.008003077909210288,0.06330294128525182,0.06460245427369793,0.048596298455277354,0.016006155818420575,0.01712308383440321,0.017760767606066746,-0.08676449919114704,-0.036226144149574924,0.050538355041572114
50-59,0.2,0.627,0.06,0.20885692858547492,0.03901953491375655,0.00828949132938972,0.041005369262102,0.06460245427369793,0.04802347161491849,0.01657898265877944,0.01680476123008002,0.025950316871692577,-0.08676449919114704,-0.0379228061882988,0.04884169300284824
50-59,0.2,0.628,0.09,0.14824982301528888,0.018488446633852927,0.008575904749569152,0.01728938648629924,0.06460245427369793,0.047450644774559625,0.017151809499138304,0.01716974082506782,0.029542648813738377,-0.08676449919114704,-0.039619468227022225,0.04714503096412481
50-59,0.2,0.628,0.12,0.15808964207952073,0.02241355569659728,0.008862318169748695,0.016183719752569898,0.06460245427369793,0.04687781793420054,0.01772463633949739,0.018330302779823376,0.03117021105866949,-0.08676449919114704,-0.041316130265745876,0.04544836892540116
50-59,0.2,0.623,0.15,0.23494470380864635,0.046901921013855215,0.009148731589928183,0.04165398120773373,0.06460245427369793,0.04630499109384156,0.018297463179856366,0.01889973544788394,0.032275595450695645,-0.08676449919114704,-0.04301279230446953,0.04375170688667751
50-59,0.2,0.623,0.18,0.31992404714300077,0.07470724234310296,0.00943514501010756,0.0687332502671464,0.06460245427369793,0.04573216425348281,0.01887029002021512,0.018644033898274282,0.03377288529050328,-0.08676449919114704,-0.04470945434319307,0.04205504484795397
50-59,0.2,0.624,0.21,0.40495735796537863,0.10226790558257215,0.009721558430287103,0.0964801510421759,0.06460245427369793,0.045159337413123724,0.019443116860574206,0.018644033898274282,0.034933910033188235,-0.08676449919114704,-0.04640611638191705,0.04035838280922999
50-59,0.2,0.623,0.24,0.4900397907053249,0.12979468750157686,0.01007965961290841,0.12406918736492388,0.06460245427369793,0.04444313504788111,0.02015931922581682,0.0192769292160344,0.035433776919806335,-0.08676449919114704,-0.048006605743447395,0.03875789344769964
60-69,0.2,0.68,0.0,0.5860313716740138,0.14087082821582683,0.009370799671494678,0.12256666993784016,0.07344799848794936,0.054706399144960005,0.018741599342989357,0.07209715667070372,0.09197390934390036,-0.1256311610215025,-0.043754213292403255,0.08187694772909926
60-69,0.2,0.687,0.03,0.4674946311997609,0.12029422698713096,0.009400060330592486,0.11485284758075108,0.07344799848794936,0.05464787782676439,0.01880012066118497,0.026870057685088784,0.029879759035172954,-0.1256311610215025,-0.046398682852426876,0.07923247816907564
60-69,0.2,0.685,0.06,0.3840637050962913,0.09337785740769684,0.009429320989690293,0.09299773197289173,0.07344799848794936,0.054589356508568776,0.018858641979380586,0.026404545063303,0.020513410247932906,-0.1256311610215025,-0.04904315241245072,0.0765880086090518
60-69,0.2,0.681,0.09,0.31275221321761526,0.06594705651550518,0.009458581648788211,0.06709667642529549,0.07344799848794936,0.05453083519037294,0.018917163297576423,0.026313494636782828,0.033823069050575506,-0.1256311610215025,-0.05168762197247412,0.0739435390490284
60-69,0.2,0.672,0.12,0.2346324701092297,0.038628945713458276,0.009487842307885963,0.0398849588522032,0.07344799848794936,0.054472313872177436,0.018975684615771926,0.026810445725500325,0.03911010099705699,-0.1256311610215025,-0.05433209153249752,0.071299069489005
60-69,0.2,0.673,0.15,0.18630652901470898,0.021767592761124943,0.009517102966983826,0.021792849498968463,0.07344799848794936,0.05441379255398171,0.01903420593396765,0.026773120849090393,0.04443422104639619,-0.1256311610215025,-0.05697656109252114,0.06865459992898137
60-69,0.2,0.676,0.18,0.2069818940100845,0.030890251334547703,0.009546363626081633,0.02379938112925667,0.07344799848794936,0.054355271235786096,0.019092727252163266,0.02725435744977303,0.045325489517488916,-0.1256311610215025,-0.05962103065254476,0.06601013036895775
60-69,0.2,0.672,0.21,0.2706838558237439,0.050704862585651045,0.009575624285179496,0.047482033343736046,0.07344799848794936,0.05429674991759037,0.019151248570358992,0.02725435744977303,0.04649301022734491,-0.1256311610215025,-0.06226550021256827,0.06336566080893424
60-69,0.2,0.672,0.24,0.35685731693693223,0.07849954070209839,0.009604884944277248,0.07552972330750961,0.07344799848794936,0.054238228599394867,0.019209769888554495,0.027356900409220317,0.05045393939029933,-0.1256311610215025,-0.06490996977259178,0.06072119124891073
70-79,0.2,0.744,0.0,0.5421581269861655,0.12546249417407354,0.009977050367999396,0.1091833238780598,0.0786145418861075,0.05866044115010871,0.019954100735998792,0.0736350057447406,0.08654312503248589,-0.12891993567140259,-0.04706927205049205,0.08185066362091054
70-79,0.2,0.746,0.03,0.4291425596122216,0.10638872933954277,0.009328376009202166,0.10224049331324499,0.0786145418861075,0.05995778986770317,0.018656752018404332,0.029723366527985927,0.029765732082031128,-0.12891993567140259,-0.045046458714755544,0.08387347695664704
70-79,0.2,0.738,0.06,0.3480121112870803,0.08031008067866191,0.008679701650404936,0.08199092294705716,0.0786145418861075,0.06125513858529763,0.017359403300809872,0.0298496298235137,0.02256523946055577,-0.12891993567140259,-0.04302364537901848,0.0858962902923841
70-79,0.2,0.737,0.09,0.27393574879109533,0.053544610467303376,0.008031027291607706,0.05766654295853348,0.0786145418861075,0.06255248730289209,0.016062054583215413,0.03119951946777422,0.031219047343188824,-0.12891993567140259,-0.041000832043281976,0.08791910362812061
70-79,0.2,0.737,0.12,0.20233158276355478,0.029191149401463345,0.007382352932810532,0.03273749089300217,0.0786145418861075,0.06384983602048644,0.014764705865621064,0.03203466293625152,0.037886486348896874,-0.12891993567140259,-0.03897801870754536,0.08994191696385723
70-79,0.2,0.736,0.15,0.1775845898372693,0.022493335812808313,0.0067336785740133576,0.0218692059935023,0.0786145418861075,0.06514718473808079,0.013467357148026715,0.032561327676863816,0.041406392480986445,-0.12891993567140259,-0.03695520537180863,0.09196473029959396
70-79,0.2,0.736,0.18,0.21683129746518032,0.03672211378431264,0.00674080647778752,0.03124465210745836,0.0786145418861075,0.06644453345567536,0.012170008430432144,0.032824266155770776,0.04588235864791906,-0.12891993567140259,-0.0349323920360719,0.09398754363533068
70-79,0.2,0.739,0.21,0.29115533113155856,0.06302412996174778,0.005436329856418787,0.05604083581501503,0.0786145418861075,0.06774188217326993,0.010872659712837573,0.03288514024091852,0.04800412918841225,-0.12891993567140259,-0.032909578700335396,0.09601035697106719
70-79,0.2,0.74,0.24,0.372260257674187,0.09092601674428111,0.004787655497621668,0.0831804274844201,0.0786145418861075,0.06903923089086417,0.009575310995243336,0.03333839337306041,0.049765832602991215,-0.12891993567140259,-0.030886765364598445,0.09803317030680414
80-89,0.2,0.897,0.0,0.7742036721133773,0.20820832985714777,0.012816403396165299,0.18752499490910443,0.0865611292410422,0.0609283224487116,0.025632806792330598,0.04010735593379349,0.044846077943899554,-0.21020642647712207,-0.051504983724465436,0.15870144275265663
80-89,0.2,0.893,0.03,0.6914738241664277,0.18898517016531896,0.012440381291569214,0.18085500801179824,0.0865611292410422,0.061680366657903773,0.024880762583138427,0.015303594349041025,0.01336279900882653,-0.21020642647712207,-0.048877259903378545,0.16132916657374352
80-89,0.2,0.892,0.06,0.6195952627456627,0.16294655871875924,0.012064359186973184,0.16063116788163123,0.0865611292410422,0.06243241086709583,0.024128718373946367,0.015931101656822117,0.0156400651700736,-0.21020642647712207,-0.04624953608229199,0.16395689039483008
80-89,0.2,0.906,0.09,0.5488208534694836,0.13669409419578182,0.011688337082377098,0.13643929393334028,0.0865611292410422,0.063184455076288,0.023376674164754196,0.017058722109231997,0.024917112055628975,-0.21020642647712207,-0.04362181226120465,0.16658461421591741
80-89,0.2,0.907,0.12,0.469889520834485,0.10983073985691261,0.011312314977781124,0.11062963792879904,0.0865611292410422,0.06393649928547995,0.022624629955562248,0.017770762504743586,0.027381396751401412,-0.21020642647712207,-0.04099408844011754,0.16921233803700453
80-89,0.2,0.887,0.15,0.3913155712073344,0.08292268970252753,0.010936292873185094,0.08503434521479093,0.0865611292410422,0.06468854349467201,0.021872585746370188,0.01813835714721707,0.030385193746995127,-0.21020642647712207,-0.03836636461903031,0.17184006185809175
80-89,0.2,0.887,0.18,0.3170233235198594,0.0587333731217146,0.011001206385651885,0.05831786408268599,0.0865611292410422,0.06544058770386385,0.02112054153717835,0.018368451213970124,0.03225872709507215,-0.21020642647712207,-0.035738640797943755,0.1744677856791783
80-89,0.2,0.892,0.21,0.27554457822180645,0.04579594297234012,0.010184248663993034,0.04425930788265706,0.0865611292410422,0.06619263191305613,0.020368497327986068,0.01876699230031282,0.033240691847051,-0.21020642647712207,-0.033110916976856974,0.1770955095002651
80-89,0.2,0.887,0.24,0.2598518793482876,0.04008430531967107,0.011501361993826231,0.03769029361437972,0.0865611292410422,0.06694467612224808,0.01961645311879412,0.018926172354705024,0.03381793381551262,-0.21020642647712207,-0.030483193155769972,0.1797232333213521
20-29,0.21,0.572,0.0,0.40066775288949275,0.09542917138109254,0.0013781296569537194,0.08008333061600036,0.04374684900583592,0.04650310831974336,0.0027562593139074387,0.06957154590779194,0.10494799780770668,-0.06449539092603063,-0.03265326988639439,0.03184212103963624
20-29,0.21,0.572,0.03,0.25929139427723297,0.07507442809835363,0.0013112463509944994,0.07093860203564543,0.04374684900583592,0.04636934170782492,0.0026224927019889988,0.0168226038412607,0.01820463198387074,-0.06449539092603063,-0.031408662804511156,0.03308672812151947
20-29,0.21,0.57,0.06,0.18726686644501447,0.04795704341998615,0.002488432283941855,0.04820677887018276,0.04374684900583592,0.04623557509590637,0.0024887260900704478,0.018149380154704995,0.02071221347817547,-0.06449539092603063,-0.030164055722627814,0.03433133520340281
20-29,0.21,0.569,0.09,0.12259920384066397,0.022836803204595607,0.003401509443561157,0.024284934862926,0.04374684900583592,0.04610180848398804,0.002354959478152119,0.018947295321496405,0.030346788657400644,-0.06449539092603063,-0.028919448640744583,0.035575942285286044
20-29,0.21,0.57,0.12,0.11217092318577968,0.018983032936994847,0.0023145866031805684,0.0192430697834443,0.04374684900583592,0.04596804187206949,0.002221192866233568,0.01924058211177613,0.03608640025578259,-0.06449539092603063,-0.02767484155886102,0.03682054936716961
20-29,0.21,0.571,0.15,0.1789320249054782,0.04242961436666538,0.0012276637627998133,0.04003187376188371,0.04374684900583592,0.04583427526015105,0.002087426254315128,0.019437077969694922,0.037567885705230966,-0.06449539092603063,-0.02643023447697801,0.03806515644905262
20-29,0.21,0.572,0.18,0.26334724346222804,0.07061475293306324,0.000976829821198344,0.06770320108891094,0.04374684900583592,0.04570050864823261,0.001953659642396688,0.019834313701260237,0.038411946462181885,-0.06449539092603063,-0.025185627395094445,0.03930976353093618
20-29,0.21,0.573,0.21,0.349523103202076,0.09878065086392708,0.000946181917961586,0.09628944028131527,0.04374684900583592,0.04556674203631417,0.001819893030478248,0.02005492458225659,0.03996554180225839,-0.06449539092603063,-0.023941020313211325,0.0405543706128193
20-29,0.21,0.568,0.24,0.4325828920769776,0.12489159263601052,0.003310637220732493,0.12281204027084651,0.04374684900583592,0.044833176176752976,0.0010863271709170563,0.02063492185592181,0.040026711215041436,-0.06449539092603063,-0.021070417279754894,0.04342497364627573
30-39,0.21,0.61,0.0,0.4815920183174671,0.10959167413613094,0.004492511892453088,0.09504165772724765,0.0573742659002322,0.048389242115326025,0.008985023784906176,0.09018647348688158,0.10360356095995531,-0.10704012899392612,-0.03657599499459896,0.07046413399932716
30-39,0.21,0.61,0.03,0.3418722638822714,0.09003838896356545,0.004617402949967875,0.08669981191315156,0.0573742659002322,0.04813946000029645,0.00923480589993575,0.0276839303567972,0.02047799001442889,-0.10704012899392612,-0.03427693438208046,0.07276319461184566
30-39,0.21,0.618,0.06,0.2812886819722713,0.06364594324806849,0.004742294007482606,0.0644123514585515,0.0573742659002322,0.04788967788526699,0.009484588014965212,0.025737132707432622,0.03932873308383965,-0.10704012899392612,-0.03197787376956174,0.07506225522436438
30-39,0.21,0.612,0.09,0.218378744294523,0.03755203908603574,0.004867185064997448,0.03827505965187381,0.0573742659002322,0.047639895770237306,0.009734370129994896,0.026765649627834516,0.05743112307660678,-0.10704012899392612,-0.02967881315704335,0.07736131583688277
30-39,0.21,0.611,0.12,0.17167575243627234,0.02097556721254388,0.004992076122512179,0.020731649009750313,0.0573742659002322,0.047390113655207844,0.009984152245024358,0.027269030052423905,0.06065453750373184,-0.10704012899392612,-0.027379752544524738,0.07966037644940138
30-39,0.21,0.607,0.15,0.19275734447746912,0.027179233476533997,0.005797735939481963,0.0234109776139043,0.0573742659002322,0.04714033154017827,0.010233934360053931,0.02734227496021496,0.0650180834211167,-0.10704012899392612,-0.025080691932006016,0.0819594370619201
