candidate_id,source,seed_id,analysis_group,congruency,rt_bin,n_subjects,n_trials,mean_rt,median_rt,error_rate,error_rate_sem
current__factorial_gap_gate,model,0,older_80_89,1,4,4,465,1.4723491002905016,1.4312607151476084,0.02602245897987302,0.0035174623893540514
current__factorial_gap_gate,model,0,young_20_29,0,1,12,472,0.4291550219381475,0.4401198004807911,0.018790020623475883,0.006411976498419379
current__factorial_gap_gate,model,0,young_20_29,0,2,12,472,0.5486401857823561,0.550211561303513,0.03922867105753661,0.016839881656368693
current__factorial_gap_gate,model,0,young_20_29,0,3,12,467,0.6289714853916352,0.6290463953707037,0.00719495624088782,0.0038160998606292327
current__factorial_gap_gate,model,0,young_20_29,0,4,12,463,0.747698156551715,0.7360391308815925,0.016561440619454974,0.006520480924095425
current__factorial_gap_gate,model,0,young_20_29,1,1,12,472,0.6174290870447215,0.6355238781409015,0.33034331288249796,0.03735289252792859
current__factorial_gap_gate,model,0,young_20_29,1,2,12,470,0.7799932148967481,0.7812459819740342,0.11136321163873858,0.016694870935448667
current__factorial_gap_gate,model,0,young_20_29,1,3,12,467,0.8901573447795251,0.8908683302354303,0.05764638190040431,0.01574362627294669
current__factorial_gap_gate,model,0,young_20_29,1,4,12,461,1.0536627458894,1.0384440913642794,0.027001313083028066,0.008488092516152162
current__factorial_gap_gate,model,1,older_80_89,0,1,4,472,0.5197656456025818,0.5454556194778143,0.004542151162790697,0.002678229175801222
current__factorial_gap_gate,model,1,older_80_89,0,2,4,472,0.7302898582704058,0.7341262249121661,0.009870582052292734,0.004856527462487307
current__factorial_gap_gate,model,1,older_80_89,0,3,4,471,0.8883626427410893,0.8884013716394434,0.00423728813559322,0.00423728813559322
current__factorial_gap_gate,model,1,older_80_89,0,4,4,468,1.1468446957899185,1.0976654370983336,0.010811333220872694,0.002189736532083434
current__factorial_gap_gate,model,1,older_80_89,1,1,4,469,0.7799557175397054,0.809622373983038,0.1286168518344161,0.009843153839744009
current__factorial_gap_gate,model,1,older_80_89,1,2,4,468,1.0271837075977501,1.028133646060457,0.0548454448571308,0.007641980557164164
current__factorial_gap_gate,model,1,older_80_89,1,3,4,465,1.1969394315004418,1.1938235604163339,0.04874987633664739,0.007626004418064369
current__factorial_gap_gate,model,1,older_80_89,1,4,4,465,1.4646615238042662,1.4302299628113162,0.025587606278271065,0.01168468087793269
current__factorial_gap_gate,model,1,young_20_29,0,1,12,472,0.43504494089264606,0.4501356052823609,0.042362471579403364,0.01134614407910644
current__factorial_gap_gate,model,1,young_20_29,0,2,12,472,0.5471181314459886,0.5480318416206339,0.02372569190947103,0.011509013884465737
current__factorial_gap_gate,model,1,young_20_29,0,3,12,467,0.627321596803068,0.6257589347706637,0.018495907496861565,0.0080285510001329
current__factorial_gap_gate,model,1,young_20_29,0,4,12,463,0.7449760059730514,0.7371421240064233,0.020417787179150815,0.0072931492813677005
current__factorial_gap_gate,model,1,young_20_29,1,1,12,472,0.6188030256839663,0.6364602276663188,0.3038522718675888,0.03154335816148937
current__factorial_gap_gate,model,1,young_20_29,1,2,12,470,0.7810455508106929,0.7821361559706043,0.10088491322722483,0.019060717008857378
current__factorial_gap_gate,model,1,young_20_29,1,3,12,467,0.8913738094683085,0.8907735542370491,0.04549250713963088,0.01272490582222872
current__factorial_gap_gate,model,1,young_20_29,1,4,12,461,1.0474830433472968,1.0282900662031342,0.025491612026699747,0.010647001720005803
current__factorial_gap_gate,model,2,older_80_89,0,1,4,472,0.520322085195251,0.5473007108729402,0.004056628563920641,0.0023467361069714593
current__factorial_gap_gate,model,2,older_80_89,0,2,4,472,0.7327038869578559,0.7337969865414734,0.006175272631717251,0.004029374911363987
current__factorial_gap_gate,model,2,older_80_89,0,3,4,471,0.8924736157521487,0.8905010564652773,0.00814353813559322,0.004709436833291753
current__factorial_gap_gate,model,2,older_80_89,0,4,4,468,1.1387332161885233,1.0912508537352714,0.007216282894736842,0.004966131101281676
current__factorial_gap_gate,model,2,older_80_89,1,1,4,469,0.7846303306433282,0.8147185641271293,0.09591707400956177,0.010267924799668173
current__factorial_gap_gate,model,2,older_80_89,1,2,4,468,1.024241089434104,1.0272315605590914,0.0522389315497545,0.009617835573383296
current__factorial_gap_gate,model,2,older_80_89,1,3,4,465,1.2038582774543691,1.204103523526749,0.04228435909526808,0.0035808481359670984
current__factorial_gap_gate,model,2,older_80_89,1,4,4,465,1.4665189324123697,1.4213716940310999,0.032135084340211784,0.011543872170040579
current__factorial_gap_gate,model,2,young_20_29,0,1,12,472,0.43232742678216723,0.4494166960934158,0.03337289214167396,0.012848827950062041
