candidate_id,seed_id,scheme,distribution_score,error_rate_score,joint_score,rank
saved_current_gate_execution_reference,8,raw,0.1232941515691208,0.023398674921077334,0.14669282649019813,2.0
saved_current_gate_execution_reference,8,presentation_floor_60hz,0.12313896049028514,0.023398674921077334,0.14653763541136247,2.0
saved_current_gate_execution_reference,8,combined_60hz_125hz,0.12342324987784836,0.023398674921077334,0.1468219247989257,2.0
saved_current_gate_execution_reference,9,raw,0.12397196320738488,0.024470020566895373,0.14844198377428025,2.0
saved_current_gate_execution_reference,9,presentation_floor_60hz,0.12391187830679395,0.024470020566895373,0.14838189887368933,2.0
saved_current_gate_execution_reference,9,combined_60hz_125hz,0.12415587475725516,0.024470020566895373,0.14862589532415055,2.0
upstream_selected__factorial_gap_gate,0,raw,0.21291832551016673,0.03434751745774556,0.2472658429679123,4.0
upstream_selected__factorial_gap_gate,0,presentation_floor_60hz,0.21286866890871114,0.03434751745774556,0.2472161863664567,4.0
upstream_selected__factorial_gap_gate,0,combined_60hz_125hz,0.21287114090949377,0.03434751745774556,0.24721865836723933,4.0
upstream_selected__factorial_gap_gate,1,raw,0.2130124184019964,0.034347087817125616,0.247359506219122,4.0
upstream_selected__factorial_gap_gate,1,presentation_floor_60hz,0.21298302031833277,0.034347087817125616,0.2473301081354584,4.0
upstream_selected__factorial_gap_gate,1,combined_60hz_125hz,0.2129143709855486,0.034347087817125616,0.24726145880267422,4.0
upstream_selected__factorial_gap_gate,2,raw,0.21292881345289597,0.0347490166170821,0.24767783006997807,4.0
upstream_selected__factorial_gap_gate,2,presentation_floor_60hz,0.21289215206449386,0.0347490166170821,0.24764116868157596,4.0
upstream_selected__factorial_gap_gate,2,combined_60hz_125hz,0.21278826864148853,0.0347490166170821,0.24753728525857063,4.0
upstream_selected__factorial_gap_gate,3,raw,0.21222858582425136,0.03407992295829121,0.24630850878254257,4.0
upstream_selected__factorial_gap_gate,3,presentation_floor_60hz,0.212135832115992,0.03407992295829121,0.2462157550742832,4.0
upstream_selected__factorial_gap_gate,3,combined_60hz_125hz,0.21209147529142436,0.03407992295829121,0.24617139824971557,4.0
upstream_selected__factorial_gap_gate,4,raw,0.21282241639741234,0.03434751745774556,0.2471699338551579,4.0
upstream_selected__factorial_gap_gate,4,presentation_floor_60hz,0.212678939153258,0.03434751745774556,0.24702645661100356,4.0
upstream_selected__factorial_gap_gate,4,combined_60hz_125hz,0.21277948505858235,0.03434751745774556,0.2471270025163279,4.0
upstream_selected__factorial_gap_gate,5,raw,0.20958784761936053,0.03180826657741864,0.24139611419677917,4.0
upstream_selected__factorial_gap_gate,5,presentation_floor_60hz,0.209499238193265,0.03180826657741864,0.24130750477068363,4.0
upstream_selected__factorial_gap_gate,5,combined_60hz_125hz,0.209634884027442,0.03180826657741864,0.24144315060486063,4.0
upstream_selected__factorial_gap_gate,6,raw,0.2132928447745579,0.03381254327914682,0.24710538805370472,4.0
upstream_selected__factorial_gap_gate,6,presentation_floor_60hz,0.21323080547420306,0.03381254327914682,0.24704334875334988,4.0
upstream_selected__factorial_gap_gate,6,combined_60hz_125hz,0.21319106514138597,0.03381254327914682,0.2470036084205328,4.0
upstream_selected__factorial_gap_gate,7,raw,0.2126041491743729,0.03434751745774556,0.24695166663211846,4.0
upstream_selected__factorial_gap_gate,7,presentation_floor_60hz,0.21258177020471758,0.03434751745774556,0.24692928766246314,4.0
upstream_selected__factorial_gap_gate,7,combined_60hz_125hz,0.21259100321683577,0.03434751745774556,0.24693852067458133,4.0
upstream_selected__factorial_gap_gate,8,raw,0.2126112374014624,0.03448163693793771,0.2470928743394001,4.0
upstream_selected__factorial_gap_gate,8,presentation_floor_60hz,0.2124921627056764,0.03448163693793771,0.2469737996436141,4.0
upstream_selected__factorial_gap_gate,8,combined_60hz_125hz,0.21247932764418856,0.03448163693793771,0.24696096458212627,4.0
upstream_selected__factorial_gap_gate,9,raw,0.21309849087862442,0.03421404243848336,0.24731253331710779,4.0
upstream_selected__factorial_gap_gate,9,presentation_floor_60hz,0.21304573939418442,0.03421404243848336,0.24725978183266778,4.0
upstream_selected__factorial_gap_gate,9,combined_60hz_125hz,0.2129773038378518,0.03421404243848336,0.24719134627633516,4.0
upstream_selected__factorial_joint_first_passage,0,raw,0.21286881603152422,0.035150086135798675,0.2480189021673229,5.0
upstream_selected__factorial_joint_first_passage,0,presentation_floor_60hz,0.2128195863118822,0.035150086135798675,0.24796967244768087,5.0
upstream_selected__factorial_joint_first_passage,0,combined_60hz_125hz,0.21281984553164163,0.035150086135798675,0.2479699316674403,5.0
upstream_selected__factorial_joint_first_passage,1,raw,0.2129749637648852,0.035150086135798675,0.24812504990068388,5.0
upstream_selected__factorial_joint_first_passage,1,presentation_floor_60hz,0.21294512004842298,0.035150086135798675,0.24809520618422165,5.0
upstream_selected__factorial_joint_first_passage,1,combined_60hz_125hz,0.21287646713530034,0.035150086135798675,0.24802655327109902,5.0
upstream_selected__factorial_joint_first_passage,2,raw,0.2128646101068548,0.035150086135798675,0.2480146962426535,5.0
upstream_selected__factorial_joint_first_passage,2,presentation_floor_60hz,0.21283195941363986,0.035150086135798675,0.24798204554943853,5.0
upstream_selected__factorial_joint_first_passage,2,combined_60hz_125hz,0.2127303077349659,0.035150086135798675,0.24788039387076458,5.0
upstream_selected__factorial_joint_first_passage,3,raw,0.21215902971395684,0.035150086135798675,0.2473091158497555,5.0
upstream_selected__factorial_joint_first_passage,3,presentation_floor_60hz,0.21206672787078218,0.035150086135798675,0.24721681400658085,5.0
upstream_selected__factorial_joint_first_passage,3,combined_60hz_125hz,0.21202905553819323,0.035150086135798675,0.2471791416739919,5.0
upstream_selected__factorial_joint_first_passage,4,raw,0.21275020709809306,0.035150086135798675,0.24790029323389173,5.0
upstream_selected__factorial_joint_first_passage,4,presentation_floor_60hz,0.21261209383798046,0.035150086135798675,0.24776217997377914,5.0
upstream_selected__factorial_joint_first_passage,4,combined_60hz_125hz,0.21270815371099538,0.035150086135798675,0.24785823984679406,5.0
upstream_selected__factorial_joint_first_passage,5,raw,0.20938199399240867,0.032609979183927024,0.2419919731763357,5.0
upstream_selected__factorial_joint_first_passage,5,presentation_floor_60hz,0.2092987373846931,0.032609979183927024,0.24190871656862012,5.0
upstream_selected__factorial_joint_first_passage,5,combined_60hz_125hz,0.20944105590821754,0.032609979183927024,0.24205103509214457,5.0
upstream_selected__factorial_joint_first_passage,6,raw,0.2132407082850024,0.035150086135798675,0.2483907944208011,5.0
upstream_selected__factorial_joint_first_passage,6,presentation_floor_60hz,0.2131884724815699,0.035150086135798675,0.2483385586173686,5.0
upstream_selected__factorial_joint_first_passage,6,combined_60hz_125hz,0.21314427582076712,0.035150086135798675,0.2482943619565658,5.0
upstream_selected__factorial_joint_first_passage,7,raw,0.212537015192712,0.035150086135798675,0.24768710132851068,5.0
upstream_selected__factorial_joint_first_passage,7,presentation_floor_60hz,0.2125193622541176,0.035150086135798675,0.24766944838991628,5.0
upstream_selected__factorial_joint_first_passage,7,combined_60hz_125hz,0.21251745086593293,0.035150086135798675,0.2476675370017316,5.0
upstream_selected__factorial_joint_first_passage,8,raw,0.21256844161537758,0.035150086135798675,0.24771852775117625,5.0
upstream_selected__factorial_joint_first_passage,8,presentation_floor_60hz,0.21245649776043649,0.035150086135798675,0.24760658389623516,5.0
upstream_selected__factorial_joint_first_passage,8,combined_60hz_125hz,0.21243697820697002,0.035150086135798675,0.2475870643427687,5.0
upstream_selected__factorial_joint_first_passage,9,raw,0.2130356437648069,0.035150086135798675,0.24818572990060558,5.0
upstream_selected__factorial_joint_first_passage,9,presentation_floor_60hz,0.21299002455334715,0.035150086135798675,0.24814011068914582,5.0
upstream_selected__factorial_joint_first_passage,9,combined_60hz_125hz,0.21291267634104305,0.035150086135798675,0.24806276247684172,5.0
upstream_selected__snapshot_nonaccum_exploratory,0,raw,0.03333793156106816,0.31320575006048723,0.3465436816215554,6.0
upstream_selected__snapshot_nonaccum_exploratory,0,presentation_floor_60hz,0.03324282007877365,0.31320575006048723,0.3464485701392609,6.0
upstream_selected__snapshot_nonaccum_exploratory,0,combined_60hz_125hz,0.03336898412599686,0.31320575006048723,0.3465747341864841,6.0
upstream_selected__snapshot_nonaccum_exploratory,1,raw,0.035920790497467624,0.31480819585885345,0.35072898635632105,6.0
upstream_selected__snapshot_nonaccum_exploratory,1,presentation_floor_60hz,0.035844521660451836,0.31480819585885345,0.35065271751930527,6.0
upstream_selected__snapshot_nonaccum_exploratory,1,combined_60hz_125hz,0.03584612772202208,0.31480819585885345,0.3506543235808755,6.0
upstream_selected__snapshot_nonaccum_exploratory,2,raw,0.036591259067248534,0.3081283824680887,0.34471964153533724,6.0
upstream_selected__snapshot_nonaccum_exploratory,2,presentation_floor_60hz,0.036526679255753945,0.3081283824680887,0.34465506172384264,6.0
upstream_selected__snapshot_nonaccum_exploratory,2,combined_60hz_125hz,0.0366042827578924,0.3081283824680887,0.3447326652259811,6.0
upstream_selected__snapshot_nonaccum_exploratory,3,raw,0.038306623054866845,0.31868904745223436,0.35699567050710124,6.0
upstream_selected__snapshot_nonaccum_exploratory,3,presentation_floor_60hz,0.03819239486669374,0.31868904745223436,0.3568814423189281,6.0
upstream_selected__snapshot_nonaccum_exploratory,3,combined_60hz_125hz,0.03827598080188968,0.31868904745223436,0.356965028254124,6.0
upstream_selected__snapshot_nonaccum_exploratory,4,raw,0.037467983346522564,0.3122784902663936,0.34974647361291616,6.0
upstream_selected__snapshot_nonaccum_exploratory,4,presentation_floor_60hz,0.03744594265066861,0.3122784902663936,0.34972443291706223,6.0
upstream_selected__snapshot_nonaccum_exploratory,4,combined_60hz_125hz,0.03751831384679703,0.3122784902663936,0.34979680411319064,6.0
upstream_selected__snapshot_nonaccum_exploratory,5,raw,0.035770193195989106,0.3107954330550854,0.3465656262510745,6.0
upstream_selected__snapshot_nonaccum_exploratory,5,presentation_floor_60hz,0.03571602690686809,0.3107954330550854,0.3465114599619535,6.0
upstream_selected__snapshot_nonaccum_exploratory,5,combined_60hz_125hz,0.035639643840721005,0.3107954330550854,0.3464350768958064,6.0
upstream_selected__snapshot_nonaccum_exploratory,6,raw,0.03416470273091636,0.31695735292447436,0.35112205565539073,6.0
upstream_selected__snapshot_nonaccum_exploratory,6,presentation_floor_60hz,0.03408379310342163,0.31695735292447436,0.351041146027896,6.0
upstream_selected__snapshot_nonaccum_exploratory,6,combined_60hz_125hz,0.034096271730894176,0.31695735292447436,0.35105362465536855,6.0
upstream_selected__snapshot_nonaccum_exploratory,7,raw,0.036158252903687634,0.3168210621632853,0.35297931506697294,6.0
upstream_selected__snapshot_nonaccum_exploratory,7,presentation_floor_60hz,0.03611999640843371,0.3168210621632853,0.35294105857171904,6.0
upstream_selected__snapshot_nonaccum_exploratory,7,combined_60hz_125hz,0.03609052840201972,0.3168210621632853,0.352911590565305,6.0
upstream_selected__snapshot_nonaccum_exploratory,8,raw,0.035520145100792544,0.3069240292735175,0.34244417437431,6.0
upstream_selected__snapshot_nonaccum_exploratory,8,presentation_floor_60hz,0.035367788534915026,0.3069240292735175,0.3422918178084325,6.0
upstream_selected__snapshot_nonaccum_exploratory,8,combined_60hz_125hz,0.03554312668907221,0.3069240292735175,0.3424671559625897,6.0
upstream_selected__snapshot_nonaccum_exploratory,9,raw,0.03576284549958621,0.3088036958662429,0.3445665413658291,6.0
upstream_selected__snapshot_nonaccum_exploratory,9,presentation_floor_60hz,0.035628161518867246,0.3088036958662429,0.3444318573851102,6.0
upstream_selected__snapshot_nonaccum_exploratory,9,combined_60hz_125hz,0.03559609812752472,0.3088036958662429,0.34439979399376763,6.0
