candidate_id,seed_id,analysis_group,congruency,n_subjects,n_human_trials,n_human_errors,n_model_errors,human_error_rate,model_error_rate,human_median_rt,model_median_rt,wasserstein_all_s,wasserstein_correct_s,wasserstein_error_s,estimability
current__factorial_joint_first_passage,0,older_80_89,1,4,1867,76,85,0.04088812742228673,0.0452873022631364,0.926375,1.1186404729617592,0.16343258877990788,0.1653490393505535,0.1528430695274913,ESTIMABLE
current__factorial_joint_first_passage,1,young_20_29,0,12,1874,32,0,0.015306845167956282,0.0,0.5725416666666666,0.5835561211857906,0.03581744983753508,0.03605345898787646,,ESTIMABLE
current__factorial_joint_first_passage,1,young_20_29,1,12,1870,136,268,0.07327093606478158,0.13595163940752897,0.6257499999999999,0.8220854637273177,0.20148506744075204,0.22465361402901957,0.09686924753801789,ESTIMABLE
current__factorial_joint_first_passage,1,older_80_89,0,4,1883,19,0,0.01011926280264358,0.0,0.8423749999999999,0.8086001080462994,0.07955671856074875,0.08266338050740074,,ESTIMABLE
current__factorial_joint_first_passage,1,older_80_89,1,4,1867,76,87,0.04088812742228673,0.04632873832070519,0.926375,1.1109181410352047,0.16259848059683543,0.16417110050952666,0.1487435671708394,ESTIMABLE
current__factorial_joint_first_passage,2,young_20_29,0,12,1874,32,0,0.015306845167956282,0.0,0.5725416666666666,0.5820252018743283,0.033497552804322914,0.033748173362240196,,ESTIMABLE
current__factorial_joint_first_passage,2,young_20_29,1,12,1870,136,274,0.07327093606478158,0.13501724914707405,0.6257499999999999,0.8241621575439618,0.20189278189598697,0.225028180233508,0.10074808108323322,ESTIMABLE
current__factorial_joint_first_passage,2,older_80_89,0,4,1883,19,0,0.01011926280264358,0.0,0.8423749999999999,0.8119245118562443,0.08031970602872593,0.0834303778424299,,ESTIMABLE
current__factorial_joint_first_passage,2,older_80_89,1,4,1867,76,77,0.04088812742228673,0.04096117715736142,0.926375,1.1149075725050182,0.16292887177009555,0.16351038202695184,0.1570152731859562,ESTIMABLE
current__factorial_joint_first_passage,3,young_20_29,0,12,1874,32,0,0.015306845167956282,0.0,0.5725416666666666,0.5839468419094446,0.03362092691780894,0.0338991840923315,,ESTIMABLE
current__factorial_joint_first_passage,3,young_20_29,1,12,1870,136,276,0.07327093606478158,0.1418089016662998,0.6257499999999999,0.8237473467382944,0.20177586508883258,0.2253000875750335,0.09959348110301872,ESTIMABLE
current__factorial_joint_first_passage,3,older_80_89,0,4,1883,19,0,0.01011926280264358,0.0,0.8423749999999999,0.7962356152486245,0.08525328462062834,0.0883411413009634,,ESTIMABLE
current__factorial_joint_first_passage,3,older_80_89,1,4,1867,76,85,0.04088812742228673,0.04565471126598275,0.926375,1.1044038741282314,0.16563721368318332,0.16750245633341504,0.15382126579599303,ESTIMABLE
